"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao_Piche","Temp_Comp_Media","UR_Media","Vel_Vent_Media","NA"
"35105",83309,"11/10/2014",0,NA,39,NA,NA,NA,29.6,67.25,0,NA
"35106",83309,"11/10/2014",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35107",83309,"12/10/2014",0,NA,39.6,NA,NA,NA,29.3,68.25,0,NA
"35108",83309,"12/10/2014",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"35109",83309,"13/10/2014",0,NA,38.7,NA,NA,NA,27.14,82,0,NA
"35110",83309,"13/10/2014",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"35111",83309,"14/10/2014",0,NA,38.8,NA,NA,NA,29.5,68.5,0,NA
"35112",83309,"14/10/2014",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"35113",83309,"15/10/2014",0,NA,38.8,NA,NA,NA,27.94,76.5,0,NA
"35114",83309,"15/10/2014",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35115",83309,"16/10/2014",0,NA,39.2,NA,NA,NA,28.5,74,0,NA
"35116",83309,"16/10/2014",1200,6,NA,20,NA,NA,NA,NA,NA,NA
"35117",83309,"17/10/2014",0,NA,39.6,NA,NA,NA,29.58,70,0,NA
"35118",83309,"17/10/2014",1200,1.8,NA,22.1,NA,NA,NA,NA,NA,NA
"35119",83309,"18/10/2014",0,NA,38.4,NA,NA,NA,26.82,80.25,0,NA
"35120",83309,"18/10/2014",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"35121",83309,"19/10/2014",0,NA,37.4,NA,NA,NA,26.74,81.25,0,NA
"35122",83309,"19/10/2014",1200,30.5,NA,19.8,NA,NA,NA,NA,NA,NA
"35123",83309,"20/10/2014",0,NA,26.1,NA,NA,NA,22.54,93.25,0,NA
"35124",83309,"20/10/2014",1200,12.1,NA,20.4,NA,NA,NA,NA,NA,NA
"35125",83309,"21/10/2014",0,NA,35.2,NA,NA,NA,26.4,80.75,0,NA
"35126",83309,"21/10/2014",1200,13.5,NA,18.4,NA,NA,NA,NA,NA,NA
"35127",83309,"22/10/2014",0,NA,31.4,NA,NA,NA,25.56,88.75,0,NA
"35128",83309,"22/10/2014",1200,0,NA,21,NA,NA,NA,NA,NA,NA
"35129",83309,"23/10/2014",0,NA,34.2,NA,NA,NA,27.12,81,0,NA
"35130",83309,"23/10/2014",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"35131",83309,"24/10/2014",0,NA,34.6,NA,NA,NA,25.72,85,0,NA
"35132",83309,"24/10/2014",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"35133",83309,"25/10/2014",0,NA,31.4,NA,NA,NA,24.98,87.25,0,NA
"35134",83309,"25/10/2014",1200,101,NA,22,NA,NA,NA,NA,NA,NA
"35135",83309,"26/10/2014",0,NA,27.4,NA,NA,NA,23.66,94.5,0,NA
"35136",83309,"26/10/2014",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35137",83309,"27/10/2014",0,NA,30.4,NA,NA,NA,25.66,91.25,0,NA
"35138",83309,"27/10/2014",1200,19.8,NA,20.5,NA,NA,NA,NA,NA,NA
"35139",83309,"28/10/2014",0,NA,27.6,NA,NA,NA,23.66,93.75,0,NA
"35140",83309,"28/10/2014",1200,42.3,NA,20.3,NA,NA,NA,NA,NA,NA
"35141",83309,"29/10/2014",0,NA,34.4,NA,NA,NA,25.92,86.5,0,NA
"35142",83309,"29/10/2014",1200,2.2,NA,19.2,NA,NA,NA,NA,NA,NA
"35143",83309,"30/10/2014",0,NA,32.5,NA,NA,NA,26.26,84.75,0,NA
"35144",83309,"30/10/2014",1200,1.3,NA,22,NA,NA,NA,NA,NA,NA
"35145",83309,"31/10/2014",0,NA,33.4,NA,NA,NA,26.42,81.75,0,NA
"35146",83309,"31/10/2014",1200,0,NA,21.3,NA,NA,NA,NA,NA,NA
"35147",83309,"01/11/2014",0,NA,30.8,NA,NA,NA,25.7,94.5,0,NA
"35148",83309,"01/11/2014",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"35149",83309,"02/11/2014",0,NA,31.8,NA,NA,NA,25.64,91.25,0,NA
"35150",83309,"02/11/2014",1200,19,NA,21.4,NA,NA,NA,NA,NA,NA
"35151",83309,"03/11/2014",0,NA,33.7,NA,NA,NA,26.24,82.25,0,NA
"35152",83309,"03/11/2014",1200,3.4,NA,19.6,NA,NA,NA,NA,NA,NA
"35153",83309,"04/11/2014",0,NA,34.2,NA,NA,NA,27.86,81.75,0,NA
"35154",83309,"04/11/2014",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35155",83309,"05/11/2014",0,NA,33.4,NA,NA,NA,27.18,82.5,0,NA
"35156",83309,"05/11/2014",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35157",83309,"06/11/2014",0,NA,35,NA,NA,NA,27.88,81.5,0,NA
"35158",83309,"06/11/2014",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"35159",83309,"07/11/2014",0,NA,37,NA,NA,NA,28.96,74,0,NA
"35160",83309,"07/11/2014",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"35161",83309,"08/11/2014",0,NA,35,NA,NA,NA,27.36,88.5,0,NA
"35162",83309,"08/11/2014",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
"35163",83309,"09/11/2014",0,NA,35.4,NA,NA,NA,27.86,78.25,0,NA
"35164",83309,"09/11/2014",1200,4.3,NA,20.9,NA,NA,NA,NA,NA,NA
"35165",83309,"10/11/2014",0,NA,34.2,NA,NA,NA,27.8,72.75,0,NA
"35166",83309,"10/11/2014",1200,2.2,NA,22.6,NA,NA,NA,NA,NA,NA
"35167",83309,"11/11/2014",0,NA,35.2,NA,NA,NA,27.6,75.25,0,NA
"35168",83309,"11/11/2014",1200,0,NA,20.8,NA,NA,NA,NA,NA,NA
"35169",83309,"12/11/2014",0,NA,35,NA,NA,NA,27.5,83,0,NA
"35170",83309,"12/11/2014",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"35171",83309,"13/11/2014",0,NA,25.5,NA,NA,NA,24.1,94.25,0,NA
"35172",83309,"13/11/2014",1200,5.1,NA,22.2,NA,NA,NA,NA,NA,NA
"35173",83309,"14/11/2014",0,NA,29.2,NA,NA,NA,24.58,89.5,0,NA
"35174",83309,"14/11/2014",1200,20.4,NA,21.2,NA,NA,NA,NA,NA,NA
"35175",83309,"15/11/2014",0,NA,31.9,NA,NA,NA,25.7,81.75,0,NA
"35176",83309,"15/11/2014",1200,16.6,NA,21.2,NA,NA,NA,NA,NA,NA
"35177",83309,"16/11/2014",0,NA,32.6,NA,NA,NA,25.3,82,0,NA
"35178",83309,"16/11/2014",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"35179",83309,"17/11/2014",0,NA,35.6,NA,NA,NA,26.64,78.5,0,NA
"35180",83309,"17/11/2014",1200,0,NA,19,NA,NA,NA,NA,NA,NA
"35181",83309,"18/11/2014",0,NA,37.4,NA,NA,NA,28.62,77,0,NA
"35182",83309,"18/11/2014",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35183",83309,"19/11/2014",0,NA,34.2,NA,NA,NA,27.06,87.25,0,NA
"35184",83309,"19/11/2014",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35185",83309,"20/11/2014",0,NA,33.2,NA,NA,NA,26.32,85,0,NA
"35186",83309,"20/11/2014",1200,7.3,NA,20.8,NA,NA,NA,NA,NA,NA
"35187",83309,"21/11/2014",0,NA,34.6,NA,NA,NA,26.6,84,0,NA
"35188",83309,"21/11/2014",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35189",83309,"22/11/2014",0,NA,33.2,NA,NA,NA,25.94,91.75,0,NA
"35190",83309,"22/11/2014",1200,27.5,NA,20.5,NA,NA,NA,NA,NA,NA
"35191",83309,"23/11/2014",0,NA,33.2,NA,NA,NA,25.66,89.25,0,NA
"35192",83309,"23/11/2014",1200,11.4,NA,21.3,NA,NA,NA,NA,NA,NA
"35193",83309,"24/11/2014",0,NA,34.4,NA,NA,NA,27.12,86,0,NA
"35194",83309,"24/11/2014",1200,31.6,NA,21.6,NA,NA,NA,NA,NA,NA
"35195",83309,"25/11/2014",0,NA,32.1,NA,NA,NA,25.28,90,0,NA
"35196",83309,"25/11/2014",1200,18,NA,20.5,NA,NA,NA,NA,NA,NA
"35197",83309,"26/11/2014",0,NA,32.1,NA,NA,NA,26.06,94,0,NA
"35198",83309,"26/11/2014",1200,1.7,NA,22.4,NA,NA,NA,NA,NA,NA
"35199",83309,"27/11/2014",0,NA,30.7,NA,NA,NA,25.38,93,0,NA
"35200",83309,"27/11/2014",1200,23.4,NA,21.2,NA,NA,NA,NA,NA,NA
"35201",83309,"28/11/2014",0,NA,32.4,NA,NA,NA,26.42,85.5,0,NA
"35202",83309,"28/11/2014",1200,17.3,NA,21.9,NA,NA,NA,NA,NA,NA
"35203",83309,"29/11/2014",0,NA,34.9,NA,NA,NA,27.92,70.25,0,NA
"35204",83309,"29/11/2014",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"35205",83309,"30/11/2014",0,NA,35.9,NA,NA,NA,29.02,79.75,0,NA
"35206",83309,"30/11/2014",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"35207",83309,"01/12/2014",0,NA,34.8,NA,NA,NA,26.8,84.5,0,NA
"35208",83309,"01/12/2014",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35209",83309,"02/12/2014",0,NA,30.6,NA,NA,NA,24.84,93.25,0,NA
"35210",83309,"02/12/2014",1200,20.1,NA,21.3,NA,NA,NA,NA,NA,NA
"35211",83309,"03/12/2014",0,NA,25.6,NA,NA,NA,23.12,92.75,0,NA
"35212",83309,"03/12/2014",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35213",83309,"04/12/2014",0,NA,33.2,NA,NA,NA,25.84,87.5,0,NA
"35214",83309,"04/12/2014",1200,34.9,NA,19.7,NA,NA,NA,NA,NA,NA
"35215",83309,"05/12/2014",0,NA,31.2,NA,NA,NA,26.4,90.5,0,NA
"35216",83309,"05/12/2014",1200,0.6,NA,20.6,NA,NA,NA,NA,NA,NA
"35217",83309,"06/12/2014",0,NA,NA,NA,NA,NA,NA,NA,0,NA
"35218",83309,"06/12/2014",1200,16.7,NA,19.8,NA,NA,NA,NA,NA,NA
"35219",83309,"07/12/2014",0,NA,30.2,NA,NA,NA,NA,83,0,NA
"35220",83309,"08/12/2014",0,NA,27.3,NA,NA,NA,23.78,93.75,0,NA
"35221",83309,"08/12/2014",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35222",83309,"09/12/2014",0,NA,28.2,NA,NA,NA,23.22,97.75,0,NA
"35223",83309,"09/12/2014",1200,44.1,NA,20.7,NA,NA,NA,NA,NA,NA
"35224",83309,"10/12/2014",0,NA,31.5,NA,NA,NA,25.04,92.5,0,NA
"35225",83309,"10/12/2014",1200,32.8,NA,20.3,NA,NA,NA,NA,NA,NA
"35226",83309,"11/12/2014",0,NA,31.6,NA,NA,NA,25.82,87.5,0,NA
"35227",83309,"11/12/2014",1200,0,NA,21.3,NA,NA,NA,NA,NA,NA
"35228",83309,"12/12/2014",0,NA,30.6,NA,NA,NA,25.22,89.5,0,NA
"35229",83309,"12/12/2014",1200,1.4,NA,21.9,NA,NA,NA,NA,NA,NA
"35230",83309,"13/12/2014",0,NA,28.9,NA,NA,NA,24.36,92.75,0,NA
"35231",83309,"13/12/2014",1200,2.3,NA,21.3,NA,NA,NA,NA,NA,NA
"35232",83309,"14/12/2014",0,NA,33.4,NA,NA,NA,25.98,88.5,0,NA
"35233",83309,"14/12/2014",1200,7.3,NA,20.3,NA,NA,NA,NA,NA,NA
"35234",83309,"15/12/2014",0,NA,32.6,NA,NA,NA,26.2,86.75,0,NA
"35235",83309,"15/12/2014",1200,5.1,NA,21.8,NA,NA,NA,NA,NA,NA
"35236",83309,"16/12/2014",0,NA,32.4,NA,NA,NA,26.84,84.25,0,NA
"35237",83309,"16/12/2014",1200,10.3,NA,22.1,NA,NA,NA,NA,NA,NA
"35238",83309,"17/12/2014",0,NA,38,NA,NA,NA,27.3,88.75,0,NA
"35239",83309,"17/12/2014",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35240",83309,"18/12/2014",0,NA,28.4,NA,NA,NA,24.4,92,0,NA
"35241",83309,"18/12/2014",1200,25.2,NA,21.2,NA,NA,NA,NA,NA,NA
"35242",83309,"19/12/2014",0,NA,31.4,NA,8.9,NA,24.98,90,0,NA
"35243",83309,"19/12/2014",1200,0.3,NA,20.9,NA,NA,NA,NA,NA,NA
"35244",83309,"20/12/2014",0,NA,32.3,NA,NA,NA,26.58,84,0,NA
"35245",83309,"20/12/2014",1200,1,NA,21.3,NA,NA,NA,NA,NA,NA
"35246",83309,"21/12/2014",0,NA,33.2,NA,NA,NA,26.9,84.75,0,NA
"35247",83309,"21/12/2014",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35248",83309,"22/12/2014",0,NA,27.9,NA,NA,NA,25.54,92.5,0,NA
"35249",83309,"22/12/2014",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"35250",83309,"23/12/2014",0,NA,29.1,NA,NA,NA,24.5,97.25,0,NA
"35251",83309,"23/12/2014",1200,2.7,NA,21.5,NA,NA,NA,NA,NA,NA
"35252",83309,"24/12/2014",0,NA,31.4,NA,NA,NA,24.38,93.5,0,NA
"35253",83309,"24/12/2014",1200,33.4,NA,19.7,NA,NA,NA,NA,NA,NA
"35254",83309,"25/12/2014",0,NA,33.1,NA,NA,NA,25.8,86.25,0,NA
"35255",83309,"25/12/2014",1200,9.4,NA,20.8,NA,NA,NA,NA,NA,NA
"35256",83309,"26/12/2014",0,NA,33.4,NA,NA,NA,24.72,89,0,NA
"35257",83309,"26/12/2014",1200,8.7,NA,20.3,NA,NA,NA,NA,NA,NA
"35258",83309,"27/12/2014",0,NA,34.6,NA,NA,NA,26.92,82.5,0,NA
"35259",83309,"27/12/2014",1200,3.5,NA,19.8,NA,NA,NA,NA,NA,NA
"35260",83309,"28/12/2014",0,NA,35.6,NA,NA,NA,28.16,80.5,0,NA
"35261",83309,"28/12/2014",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"35262",83309,"29/12/2014",0,NA,34.2,NA,NA,NA,26.58,88,0,NA
"35263",83309,"29/12/2014",1200,0,NA,21.3,NA,NA,NA,NA,NA,NA
"35264",83309,"30/12/2014",0,NA,35.1,NA,NA,NA,27.18,83,0,NA
"35265",83309,"30/12/2014",1200,30.4,NA,20.1,NA,NA,NA,NA,NA,NA
"35266",83309,"31/12/2014",0,NA,35,NA,NA,NA,26.66,79.5,0,NA
"35267",83309,"31/12/2014",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35268",83309,"01/01/2015",0,NA,33,NA,NA,NA,26.36,85,0,NA
"35269",83309,"01/01/2015",1200,0,NA,21,NA,NA,NA,NA,NA,NA
"35270",83309,"02/01/2015",0,NA,35.2,NA,NA,NA,27.74,79,0,NA
"35271",83309,"02/01/2015",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"35272",83309,"03/01/2015",0,NA,33.4,NA,NA,NA,26.92,91,0,NA
"35273",83309,"03/01/2015",1200,0,NA,22.1,NA,NA,NA,NA,NA,NA
"35274",83309,"04/01/2015",0,NA,33.2,NA,NA,NA,26.98,83.25,0,NA
"35275",83309,"04/01/2015",1200,1.6,NA,22.5,NA,NA,NA,NA,NA,NA
"35276",83309,"05/01/2015",0,NA,34.4,NA,NA,NA,25.08,87,0,NA
"35277",83309,"05/01/2015",1200,85.4,NA,20.2,NA,NA,NA,NA,NA,NA
"35278",83309,"06/01/2015",0,NA,34.6,NA,NA,NA,27.66,81,0,NA
"35279",83309,"06/01/2015",1200,4,NA,21.3,NA,NA,NA,NA,NA,NA
"35280",83309,"07/01/2015",0,NA,31.8,NA,NA,NA,25.32,87.75,0,NA
"35281",83309,"07/01/2015",1200,15.3,NA,20.2,NA,NA,NA,NA,NA,NA
"35282",83309,"08/01/2015",0,NA,34.4,NA,NA,NA,26.6,87.75,0,NA
"35283",83309,"08/01/2015",1200,0,NA,20.6,NA,NA,NA,NA,NA,NA
"35284",83309,"09/01/2015",0,NA,35,NA,NA,NA,25.02,87.5,0,NA
"35285",83309,"09/01/2015",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"35286",83309,"10/01/2015",0,NA,32.2,NA,NA,NA,24.64,78.75,0,NA
"35287",83309,"10/01/2015",1200,10.6,NA,19,NA,NA,NA,NA,NA,NA
"35288",83309,"11/01/2015",0,NA,35.4,NA,NA,NA,25.4,82,0,NA
"35289",83309,"11/01/2015",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"35290",83309,"12/01/2015",0,NA,29,NA,NA,NA,24.36,90.25,0,NA
"35291",83309,"12/01/2015",1200,9.8,NA,20,NA,NA,NA,NA,NA,NA
"35292",83309,"13/01/2015",0,NA,34.2,NA,NA,NA,25.28,84.5,0,NA
"35293",83309,"13/01/2015",1200,0,NA,19.8,NA,NA,NA,NA,NA,NA
"35294",83309,"14/01/2015",0,NA,34.7,NA,NA,NA,25.84,85.75,0,NA
"35295",83309,"14/01/2015",1200,9,NA,19.5,NA,NA,NA,NA,NA,NA
"35296",83309,"15/01/2015",0,NA,34.2,NA,NA,NA,25.1,86,0,NA
"35297",83309,"15/01/2015",1200,3.8,NA,19.9,NA,NA,NA,NA,NA,NA
"35298",83309,"16/01/2015",0,NA,34.4,NA,NA,NA,26.14,79.5,0,NA
"35299",83309,"16/01/2015",1200,0,NA,20.1,NA,NA,NA,NA,NA,NA
"35300",83309,"17/01/2015",0,NA,30.4,NA,NA,NA,24.58,94.25,0,NA
"35301",83309,"17/01/2015",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35302",83309,"18/01/2015",0,NA,31.4,NA,NA,NA,25.22,91.25,0,NA
"35303",83309,"18/01/2015",1200,24.4,NA,19.5,NA,NA,NA,NA,NA,NA
"35304",83309,"19/01/2015",0,NA,35.4,NA,NA,NA,26.82,80,0,NA
"35305",83309,"19/01/2015",1200,0.5,NA,20.6,NA,NA,NA,NA,NA,NA
"35306",83309,"20/01/2015",0,NA,34.2,NA,NA,NA,25.28,87,0,NA
"35307",83309,"20/01/2015",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"35308",83309,"21/01/2015",0,NA,31.3,NA,NA,NA,24.2,86.25,0,NA
"35309",83309,"21/01/2015",1200,8.9,NA,17.4,NA,NA,NA,NA,NA,NA
"35310",83309,"22/01/2015",0,NA,33.9,NA,NA,NA,26.32,90.25,0,NA
"35311",83309,"22/01/2015",1200,0,NA,20.2,NA,NA,NA,NA,NA,NA
"35312",83309,"23/01/2015",0,NA,34.5,NA,NA,NA,26.02,87.5,0,NA
"35313",83309,"23/01/2015",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"35314",83309,"24/01/2015",0,NA,33.1,NA,NA,NA,25.44,87.5,0,NA
"35315",83309,"24/01/2015",1200,9.3,NA,20.7,NA,NA,NA,NA,NA,NA
"35316",83309,"25/01/2015",0,NA,31.4,NA,NA,NA,24.86,88.75,0,NA
"35317",83309,"25/01/2015",1200,0,NA,20.1,NA,NA,NA,NA,NA,NA
"35318",83309,"26/01/2015",0,NA,30.1,NA,NA,NA,24.92,94.25,0,NA
"35319",83309,"26/01/2015",1200,2.5,NA,21.1,NA,NA,NA,NA,NA,NA
"35320",83309,"27/01/2015",0,NA,28.4,NA,NA,NA,24.22,93.25,0,NA
"35321",83309,"27/01/2015",1200,7.4,NA,20.7,NA,NA,NA,NA,NA,NA
"35322",83309,"28/01/2015",0,NA,28.7,NA,NA,NA,24.4,94.5,0,NA
"35323",83309,"28/01/2015",1200,15.2,NA,21.1,NA,NA,NA,NA,NA,NA
"35324",83309,"29/01/2015",0,NA,33.4,NA,NA,NA,25.92,86.5,0,NA
"35325",83309,"29/01/2015",1200,6.2,NA,20,NA,NA,NA,NA,NA,NA
"35326",83309,"30/01/2015",0,NA,35.8,NA,NA,NA,27.38,83.5,0,NA
"35327",83309,"30/01/2015",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"35328",83309,"31/01/2015",0,NA,37.1,NA,NA,NA,26.08,83.5,0,NA
"35329",83309,"31/01/2015",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35330",83309,"01/02/2015",0,NA,35.2,NA,NA,NA,26.66,80.25,0,NA
"35331",83309,"01/02/2015",1200,14.7,NA,19,NA,NA,NA,NA,NA,NA
"35332",83309,"02/02/2015",0,NA,33.4,NA,NA,NA,NA,90,0,NA
"35333",83309,"03/02/2015",0,NA,33.9,NA,NA,NA,NA,87,0,NA
"35334",83309,"04/02/2015",0,NA,32.5,NA,NA,NA,25.46,90.75,0,NA
"35335",83309,"04/02/2015",1200,20,NA,20,NA,NA,NA,NA,NA,NA
"35336",83309,"05/02/2015",0,NA,30.2,NA,NA,NA,24.4,89.5,0,NA
"35337",83309,"05/02/2015",1200,22.7,NA,21,NA,NA,NA,NA,NA,NA
"35338",83309,"06/02/2015",0,NA,31.2,NA,NA,NA,24.84,89.75,0,NA
"35339",83309,"06/02/2015",1200,13.2,NA,20.2,NA,NA,NA,NA,NA,NA
"35340",83309,"07/02/2015",0,NA,29.2,NA,NA,NA,24.96,91,0,NA
"35341",83309,"07/02/2015",1200,26.2,NA,21.2,NA,NA,NA,NA,NA,NA
"35342",83309,"08/02/2015",0,NA,30.2,NA,NA,NA,25.56,87.75,0,NA
"35343",83309,"08/02/2015",1200,2.2,NA,22.6,NA,NA,NA,NA,NA,NA
"35344",83309,"09/02/2015",0,NA,29,NA,NA,NA,24.62,91.25,0,NA
"35345",83309,"09/02/2015",1200,11.3,NA,20.9,NA,NA,NA,NA,NA,NA
"35346",83309,"10/02/2015",0,NA,34.8,NA,NA,NA,26.66,82.5,0,NA
"35347",83309,"10/02/2015",1200,0,NA,21.7,NA,NA,NA,NA,NA,NA
"35348",83309,"11/02/2015",0,NA,28,NA,NA,NA,24.8,92.25,0,NA
"35349",83309,"11/02/2015",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"35350",83309,"12/02/2015",0,NA,32.7,NA,NA,NA,26.12,89.75,0,NA
"35351",83309,"12/02/2015",1200,5.2,NA,21.9,NA,NA,NA,NA,NA,NA
"35352",83309,"13/02/2015",0,NA,33.4,NA,NA,NA,25.6,92.75,0,NA
"35353",83309,"13/02/2015",1200,0,NA,20.8,NA,NA,NA,NA,NA,NA
"35354",83309,"14/02/2015",0,NA,34.2,NA,NA,NA,26.4,86.75,0,NA
"35355",83309,"14/02/2015",1200,1.3,NA,20,NA,NA,NA,NA,NA,NA
"35356",83309,"15/02/2015",0,NA,32.9,NA,NA,NA,26.06,87.75,0,NA
"35357",83309,"15/02/2015",1200,1.4,NA,21.4,NA,NA,NA,NA,NA,NA
"35358",83309,"16/02/2015",0,NA,33.4,NA,NA,NA,26.66,87.75,0,NA
"35359",83309,"16/02/2015",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"35360",83309,"17/02/2015",0,NA,32.4,NA,NA,NA,25.9,90,0,NA
"35361",83309,"17/02/2015",1200,0.6,NA,21.5,NA,NA,NA,NA,NA,NA
"35362",83309,"18/02/2015",0,NA,31.6,NA,NA,NA,25.9,90,0,NA
"35363",83309,"18/02/2015",1200,28.9,NA,21.3,NA,NA,NA,NA,NA,NA
"35364",83309,"19/02/2015",0,NA,30.2,NA,NA,NA,25.18,91,0,NA
"35365",83309,"19/02/2015",1200,0,NA,22.1,NA,NA,NA,NA,NA,NA
"35366",83309,"20/02/2015",0,NA,30.5,NA,NA,NA,24.84,90.5,0,NA
"35367",83309,"20/02/2015",1200,3.6,NA,20.3,NA,NA,NA,NA,NA,NA
"35368",83309,"21/02/2015",0,NA,25.6,NA,NA,NA,23.42,95.25,0,NA
"35369",83309,"21/02/2015",1200,13.5,NA,21.2,NA,NA,NA,NA,NA,NA
"35370",83309,"22/02/2015",0,NA,33.1,NA,NA,NA,26.14,84.5,0,NA
"35371",83309,"22/02/2015",1200,9.9,NA,20.5,NA,NA,NA,NA,NA,NA
"35372",83309,"23/02/2015",0,NA,31.4,NA,NA,NA,25.14,89,0,NA
"35373",83309,"23/02/2015",1200,12,NA,21,NA,NA,NA,NA,NA,NA
"35374",83309,"24/02/2015",0,NA,33.4,NA,NA,NA,24.58,88.75,0,NA
"35375",83309,"24/02/2015",1200,0,NA,18.7,NA,NA,NA,NA,NA,NA
"35376",83309,"25/02/2015",0,NA,35.2,NA,NA,NA,26.32,85.25,0,NA
"35377",83309,"25/02/2015",1200,2.3,NA,20,NA,NA,NA,NA,NA,NA
"35378",83309,"26/02/2015",0,NA,33.4,NA,NA,NA,26.24,91.25,0,NA
"35379",83309,"26/02/2015",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35380",83309,"27/02/2015",0,NA,33.2,NA,NA,NA,25.06,89.5,0,NA
"35381",83309,"27/02/2015",1200,3.6,NA,19.9,NA,NA,NA,NA,NA,NA
"35382",83309,"28/02/2015",0,NA,29.7,NA,NA,NA,24.52,93,0,NA
"35383",83309,"28/02/2015",1200,0,NA,20.8,NA,NA,NA,NA,NA,NA
"35384",83309,"01/03/2015",0,NA,32.6,NA,NA,NA,25.26,88.25,0,NA
"35385",83309,"01/03/2015",1200,0,NA,19.1,NA,NA,NA,NA,NA,NA
"35386",83309,"02/03/2015",0,NA,30.6,NA,NA,NA,25.42,89.75,0,NA
"35387",83309,"02/03/2015",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"35388",83309,"03/03/2015",0,NA,33.2,NA,NA,NA,26.76,81.5,0,NA
"35389",83309,"03/03/2015",1200,34.3,NA,20.9,NA,NA,NA,NA,NA,NA
"35390",83309,"04/03/2015",0,NA,30,NA,NA,NA,24.18,87.75,0,NA
"35391",83309,"04/03/2015",1200,0,NA,21.7,NA,NA,NA,NA,NA,NA
"35392",83309,"05/03/2015",0,NA,33.4,NA,NA,NA,25.5,87,0,NA
"35393",83309,"05/03/2015",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35394",83309,"06/03/2015",0,NA,33.6,NA,NA,NA,25.44,89.5,0,NA
"35395",83309,"06/03/2015",1200,2.4,NA,20.4,NA,NA,NA,NA,NA,NA
"35396",83309,"07/03/2015",0,NA,33.4,NA,NA,NA,25.2,90.5,0,NA
"35397",83309,"07/03/2015",1200,1,NA,20.7,NA,NA,NA,NA,NA,NA
"35398",83309,"08/03/2015",0,NA,33.5,NA,NA,NA,26.36,86.25,0,NA
"35399",83309,"08/03/2015",1200,16.8,NA,20.3,NA,NA,NA,NA,NA,NA
"35400",83309,"09/03/2015",0,NA,23.3,NA,NA,NA,23.78,89.25,0,NA
"35401",83309,"09/03/2015",1200,0,NA,21,NA,NA,NA,NA,NA,NA
"35402",83309,"10/03/2015",0,NA,34.5,NA,NA,NA,27.1,86.5,0,NA
"35403",83309,"10/03/2015",1200,13,NA,21.4,NA,NA,NA,NA,NA,NA
"35404",83309,"11/03/2015",0,NA,30.8,NA,NA,NA,25.98,88.25,0,NA
"35405",83309,"11/03/2015",1200,4.7,NA,21.9,NA,NA,NA,NA,NA,NA
"35406",83309,"12/03/2015",0,NA,32,NA,NA,NA,25.92,88.25,0,NA
"35407",83309,"12/03/2015",1200,0,NA,20.6,NA,NA,NA,NA,NA,NA
"35408",83309,"13/03/2015",0,NA,30,NA,NA,NA,25.52,88.25,0,NA
"35409",83309,"13/03/2015",1200,11.2,NA,21.4,NA,NA,NA,NA,NA,NA
